"red","green","blue","ir","ndvi","Cmmn_Nm","red_blue","red_green","blue_green"
3503,2285,1337,2581,-0.151545036160421,"Bigleaf Maple",2.62004487658938,1.53304157549234,0.585120350109409
4252,3825,2796,7182,0.256253279692146,"Bigleaf Maple",1.52074391988555,1.1116339869281,0.730980392156863
3929,3293,2330,4847,0.104603463992707,"Bigleaf Maple",1.6862660944206,1.1931369571819,0.707561494078348
3795,3152,2163,4817,0.118671620993962,"Bigleaf Maple",1.75450762829404,1.20399746192893,0.686230964467005
4465,3952,2825,6845,0.210433244916004,"Bigleaf Maple",1.58053097345133,1.12980769230769,0.714827935222672
3757,3144,2095,4790,0.120861120861121,"Bigleaf Maple",1.79331742243437,1.19497455470738,0.666348600508906
4317,3858,3015,5507,0.121131921824104,"Bigleaf Maple",1.4318407960199,1.11897356143079,0.78149300155521
4959,4496,3443,4871,-0.00895218718209563,"Douglas-Fir",1.44031367993029,1.10298042704626,0.765791814946619
3924,2778,1864,4441,0.0618051404662283,"Douglas-Fir",2.10515021459227,1.41252699784017,0.670986321094312
4506,3988,3097,4082,-0.0493712156497438,"Douglas-Fir",1.45495640942848,1.12988966900702,0.776579739217653
4135,3441,2511,5097,0.104202772963605,"Douglas-Fir",1.64675428116288,1.20168555652427,0.72972972972973
4123,3420,2350,5450,0.138619032696125,"Douglas-Fir",1.75446808510638,1.20555555555556,0.687134502923977
4732,4034,3146,5133,0.0406487582361885,"Douglas-Fir",1.50413223140496,1.17302925136341,0.779871095686663
3579,2482,1350,4131,0.0715953307392996,"Douglas-Fir",2.65111111111111,1.441982272361,0.543916196615633
3847,2990,1613,5731,0.196700772603884,"Douglas-Fir",2.38499690018599,1.2866220735786,0.539464882943144
4047,3422,2300,5458,0.148448185165702,"Douglas-Fir",1.7595652173913,1.18264172998247,0.672121566335476
4712,3747,2748,4272,-0.0489759572573464,"Douglas-Fir",1.71470160116448,1.25753936482519,0.733386709367494
4021,3019,1893,4356,0.0399904500417811,"Douglas-Fir",2.12414157422081,1.3318979794634,0.627028817489235
3815,2967,1599,5868,0.212021067850873,"Douglas-Fir",2.38586616635397,1.28581058308055,0.538928210313448
4149,3617,2589,8392,0.338330276692449,"Douglas-Fir",1.60254924681344,1.14708321813658,0.715786563450373
3840,3135,2088,3985,0.0185303514376997,"Douglas-Fir",1.83908045977011,1.22488038277512,0.666028708133971
5223,4828,3752,7311,0.1665868836764,"Douglas-Fir",1.39205756929638,1.08181441590721,0.777133388566694
3972,3482,2157,5564,0.166946308724832,"Douglas-Fir",1.84144645340751,1.14072372199885,0.619471568064331
4558,4125,2973,8029,0.275760705489791,"Douglas-Fir",1.53313151698621,1.1049696969697,0.720727272727273
3920,3345,2292,3923,0.000382506693867143,"Douglas-Fir",1.71029668411867,1.17189835575486,0.685201793721973
5185,5086,4028,6166,0.0864241036032068,"Douglas-Fir",1.28723932472691,1.01946519858435,0.791977978765238
3730,3220,2230,4718,0.116950757575758,"Douglas-Fir",1.67264573991031,1.1583850931677,0.692546583850932
