"red","green","blue","ir","ndvi","Cmmn_Nm","red_blue","red_green","blue_green"
4427,3849,2900,5774,0.132045877855112,"Douglas-Fir",1.52655172413793,1.15016887503248,0.753442452585087
3841,2908,1742,4428,0.0709880275728625,"Douglas-Fir",2.20493685419059,1.32083906464924,0.599037138927098
4062,3388,2391,4262,0.0240269101393561,"Douglas-Fir",1.69887076537014,1.19893742621015,0.705726092089728
3737,3220,2238,3724,-0.0017423937809945,"Douglas-Fir",1.6697944593387,1.16055900621118,0.695031055900621
4125,3471,2446,3857,-0.0335755449761964,"Douglas-Fir",1.68642681929681,1.18841832324978,0.70469605301066
3920,3351,2334,5911,0.202522632489065,"Douglas-Fir",1.67952013710368,1.16980005968368,0.696508504923903
4262,3857,2936,5354,0.113560732113145,"Douglas-Fir",1.4516348773842,1.10500388903293,0.761213378273269
4903,4481,3633,6095,0.108383342425896,"Douglas-Fir",1.3495733553537,1.09417540727516,0.810756527560812
4016,3494,2412,6259,0.218296836982968,"Douglas-Fir",1.66500829187396,1.14939896966228,0.690326273611906
3956,3326,2491,5229,0.138595536200327,"Douglas-Fir",1.5881172219992,1.18941671677691,0.748947684906795
3845,3299,2385,5072,0.137602332623079,"Douglas-Fir",1.61215932914046,1.16550469839345,0.722946347377993
4477,4127,3443,6711,0.199678226671434,"Douglas-Fir",1.30031948881789,1.08480736612551,0.834262175914708
3786,3305,2203,5054,0.143438914027149,"Douglas-Fir",1.71856559237404,1.14553706505295,0.666565809379728
4655,4023,3011,3756,-0.106883842587088,"Douglas-Fir",1.54599800730654,1.15709669400945,0.748446433010191
4274,3800,2857,6898,0.234872896527032,"Douglas-Fir",1.49597479873994,1.12473684210526,0.751842105263158
3970,3109,2004,5944,0.199112366350615,"Douglas-Fir",1.9810379241517,1.27693792216147,0.644580250884529
4502,3701,2680,4584,0.00902487343165309,"Douglas-Fir",1.67985074626866,1.21642799243448,0.724128613888138
3987,3184,2084,4822,0.0947894199114542,"Douglas-Fir",1.91314779270633,1.25219849246231,0.654522613065327
4289,3737,2865,4936,0.0701355013550135,"Douglas-Fir",1.49703315881326,1.14771206850415,0.766657746855767
4034,3528,2543,5083,0.115059778435889,"Douglas-Fir",1.5863153755407,1.14342403628118,0.720804988662131
4199,3736,2920,5661,0.148275862068966,"Douglas-Fir",1.43801369863014,1.12392933618844,0.781584582441114
4062,3244,2189,5021,0.105581856214907,"Douglas-Fir",1.85564184559159,1.2521578298397,0.67478421701603
4482,4005,3057,5725,0.121779171157049,"Douglas-Fir",1.46614327772326,1.11910112359551,0.763295880149813
3964,3412,2532,5310,0.145136941988355,"Douglas-Fir",1.56556082148499,1.16178194607268,0.742086752637749
4019,3451,2404,5132,0.121626051797618,"Douglas-Fir",1.67179700499168,1.1645899739206,0.6966096783541
3647,2437,1609,3475,-0.0241505195169896,"Douglas-Fir",2.26662523306402,1.49651210504719,0.660237997537957
4073,3559,2553,6710,0.244551609014189,"Douglas-Fir",1.59537798668233,1.14442259061534,0.717336330429896
4299,3931,3119,6879,0.230810520665593,"Douglas-Fir",1.37832638666239,1.09361485627067,0.793436784533198
4406,3881,2930,5309,0.0929490478641276,"Douglas-Fir",1.5037542662116,1.13527441381087,0.754960061839732
4691,4091,3169,6422,0.155763520201566,"Douglas-Fir",1.48027769012307,1.14666340747983,0.774627230505989
4051,3437,2503,4302,0.0300490841613791,"Douglas-Fir",1.6184578505793,1.17864416642421,0.728251382019203
4868,4475,3863,6350,0.132109110358353,"Douglas-Fir",1.26016049702304,1.08782122905028,0.863240223463687
3951,3074,1814,4696,0.086157048687406,"Douglas-Fir",2.17805953693495,1.28529603122967,0.590110605074821
3987,3314,2384,4607,0.0721433558296486,"Douglas-Fir",1.67239932885906,1.20307785153893,0.71937235968618
4311,3825,2768,4709,0.0441241685144124,"Douglas-Fir",1.55744219653179,1.12705882352941,0.723660130718954
3952,3369,2344,5994,0.205308666800724,"Douglas-Fir",1.68600682593857,1.17304838230929,0.695755417037697
4238,3692,2872,4493,0.0292062764860841,"Douglas-Fir",1.47562674094708,1.14788732394366,0.777898158179848
4180,3634,2630,5738,0.157088122605364,"Douglas-Fir",1.5893536121673,1.15024766097964,0.723720418271877
4237,3625,2782,3369,-0.114120431238496,"Douglas-Fir",1.52300503235083,1.1688275862069,0.767448275862069
3785,2637,1483,3827,0.00551760378349974,"Douglas-Fir",2.55225893459204,1.43534319302237,0.562381494122108
4804,4377,3673,6268,0.132225433526012,"Douglas-Fir",1.30792267900898,1.09755540324423,0.839159241489605
4352,3920,2995,5671,0.131597326149855,"Douglas-Fir",1.45308848080134,1.11020408163265,0.764030612244898
4628,4286,3376,6143,0.140655463745242,"Douglas-Fir",1.37085308056872,1.07979468035464,0.787680821278581
4003,3561,2384,6208,0.215943590245813,"Douglas-Fir",1.67911073825503,1.12412243751755,0.669474866610503
4420,3831,2758,6678,0.203460082897819,"Douglas-Fir",1.60261058738216,1.15374575828765,0.719916470895328
3904,2965,1754,4981,0.12121553179516,"Douglas-Fir",2.22576966932725,1.31669477234401,0.591568296795953
4640,4051,2947,5508,0.0855340953882538,"Douglas-Fir",1.57448252460129,1.14539619846951,0.72747469760553
3622,2566,1601,3470,-0.0214326001128032,"Douglas-Fir",2.26233603997502,1.41153546375682,0.623928293063133
3838,3193,2284,3779,-0.0077458316922673,"Douglas-Fir",1.68038528896673,1.20200438459129,0.715314751017852
3882,3495,2559,4460,0.0692879405418365,"Douglas-Fir",1.51699882766706,1.11072961373391,0.732188841201717
4329,3933,3097,5858,0.150093256110729,"Douglas-Fir",1.39780432676784,1.10068649885584,0.78743961352657
3848,2818,1637,3836,-0.00156168662155128,"Douglas-Fir",2.35064141722663,1.36550745209368,0.580908445706175
4269,3521,2523,4634,0.0409974166011457,"Douglas-Fir",1.69203329369798,1.21243964782732,0.716557796080659
4338,3889,2761,5453,0.113880093963844,"Douglas-Fir",1.57116986599058,1.11545384417588,0.709951144253021
3778,2817,1710,4724,0.11126793695601,"Douglas-Fir",2.2093567251462,1.3411430599929,0.60702875399361
4231,3742,2755,5974,0.170798628123469,"Douglas-Fir",1.53575317604356,1.13067878140032,0.73623730625334
5018,4490,3601,6996,0.164641251872815,"Douglas-Fir",1.39350180505415,1.11759465478842,0.802004454342984
4443,3766,2809,4414,-0.00327424635881224,"Douglas-Fir",1.58170167319331,1.17976633032395,0.745884227296867
4163,3662,2721,4789,0.0699285075960679,"Douglas-Fir",1.52995222344726,1.13681048607318,0.743036592026215
3731,2980,1935,4000,0.034794981244341,"Douglas-Fir",1.928165374677,1.25201342281879,0.649328859060403
3751,2642,1513,3150,-0.0870888277061296,"Douglas-Fir",2.47918043621943,1.41975775927328,0.572672218016654
3644,2445,1535,2917,-0.110806279530559,"Douglas-Fir",2.37394136807818,1.49038854805726,0.627811860940695
4011,3494,2509,4468,0.0538978653143059,"Douglas-Fir",1.59864487843762,1.14796794504865,0.718088151116199
4005,3589,2493,3169,-0.116531920825202,"Douglas-Fir",1.60649819494585,1.11590972415715,0.694622457509055
4159,3685,2738,5832,0.167450705635072,"Douglas-Fir",1.51899196493791,1.12862957937585,0.743012211668928
5133,4819,4258,6475,0.115609924190214,"Douglas-Fir",1.20549553781118,1.06515874662793,0.883585806183856
3895,3378,2326,4875,0.111744583808438,"Douglas-Fir",1.67454858125537,1.15304914150385,0.688573120189461
3927,3376,2375,5965,0.206025070764254,"Douglas-Fir",1.65347368421053,1.16321090047393,0.703495260663507
4337,3927,3110,4677,0.0377191036165964,"Douglas-Fir",1.39453376205788,1.10440539852305,0.791953144894321
4170,3456,2509,4784,0.0685727049363413,"Douglas-Fir",1.66201673973695,1.20659722222222,0.725983796296296
4175,3838,2767,6723,0.233804367773903,"Douglas-Fir",1.508854354897,1.08780614903596,0.720948410630537
3962,3175,2081,4272,0.0376487733786738,"Douglas-Fir",1.90389235944258,1.24787401574803,0.655433070866142
5158,4430,3350,3566,-0.182485098578634,"Douglas-Fir",1.53970149253731,1.16433408577878,0.756207674943567
4219,3593,2654,2658,-0.226988512432747,"Douglas-Fir",1.58967596081387,1.17422766490398,0.73865850264403
5043,4401,3423,4145,-0.0977361776229865,"Douglas-Fir",1.47326906222612,1.14587593728698,0.777777777777778
3861,2699,1713,4046,0.0233969900088529,"Douglas-Fir",2.25394045534151,1.43052982586143,0.634679510929974
4690,4254,3439,5647,0.0925800522395279,"Douglas-Fir",1.36376853736551,1.10249177244946,0.80841560883874
4506,3991,3000,4743,0.0256243918261434,"Douglas-Fir",1.502,1.12904034076673,0.751691305437234
4222,3620,2586,6511,0.213267492779279,"Douglas-Fir",1.63263727764888,1.16629834254144,0.714364640883978
4138,3565,2607,4732,0.066967305524239,"Douglas-Fir",1.58726505561949,1.16072931276297,0.731276297335203
3943,2978,1853,4454,0.0608550672859355,"Douglas-Fir",2.12790070156503,1.32404298186702,0.622229684351914
4169,3696,2651,4962,0.0868470047092323,"Douglas-Fir",1.57261410788382,1.12797619047619,0.717261904761905
4248,3766,2719,5532,0.131288343558282,"Douglas-Fir",1.56233909525561,1.12798725438131,0.721986192246415
4510,3816,2829,4736,0.0244430023794073,"Douglas-Fir",1.59420289855072,1.18186582809224,0.741352201257862
3596,3081,1948,4661,0.128981470267652,"Douglas-Fir",1.84599589322382,1.1671535215839,0.632262252515417
4094,3561,2765,4337,0.0288222037717946,"Douglas-Fir",1.48065099457505,1.14967705700646,0.776467284470654
4328,3739,2775,5245,0.0957902433928758,"Douglas-Fir",1.55963963963964,1.15752875100294,0.742177052687884
3784,2945,1753,5620,0.19523606975755,"Douglas-Fir",2.15858528237307,1.2848896434635,0.595246179966044
3796,2534,1537,3793,-0.00039530899986823,"Douglas-Fir",2.469746258946,1.49802683504341,0.60655090765588
3924,2887,1801,4527,0.0713525026624068,"Douglas-Fir",2.1787895613548,1.35919639764461,0.623830966401108
4012,3362,2325,3896,-0.0146686899342438,"Douglas-Fir",1.72559139784946,1.19333729922665,0.691552647233789
4305,3826,2783,6153,0.176706827309237,"Douglas-Fir",1.54689184333453,1.12519602718244,0.727391531625719
4541,4088,3298,5564,0.101237011380505,"Douglas-Fir",1.37689508793208,1.11081213307241,0.806751467710372
3979,3401,2387,3547,-0.0574010098325804,"Douglas-Fir",1.66694595726854,1.16995001470156,0.701852396354014
3804,2871,1697,4496,0.0833734939759036,"Douglas-Fir",2.24160282852092,1.32497387669801,0.59108324625566
3850,3081,2044,3977,0.0162258847578894,"Douglas-Fir",1.88356164383562,1.24959428756897,0.663420967218436
4038,3264,2361,3809,-0.0291831273097999,"Douglas-Fir",1.71029224904701,1.23713235294118,0.723345588235294
4416,3829,2862,5375,0.0979470942702482,"Douglas-Fir",1.54297693920335,1.15330373465657,0.74745364324889
3818,3198,2233,3703,-0.0152905198776758,"Douglas-Fir",1.70980743394537,1.19387116948093,0.698248905565979
4208,3869,2733,6075,0.181561801030828,"Douglas-Fir",1.53969996341017,1.0876195399328,0.706384078573275
4039,3555,2642,5400,0.144189003072359,"Douglas-Fir",1.52876608629826,1.13614627285513,0.743178621659634
3524,2417,1357,2522,-0.165729407872974,"Douglas-Fir",2.59690493736183,1.45800579230451,0.561439801406703
4093,3491,2455,6646,0.237731632368004,"Douglas-Fir",1.66720977596741,1.17244342595245,0.703236894872529
4144,3538,2500,5902,0.174995022894684,"Douglas-Fir",1.6576,1.17128321085359,0.706613906161673
4615,3945,2974,4571,-0.00478989767036795,"Douglas-Fir",1.55178211163416,1.16983523447402,0.753865652724968
3928,3442,2544,3950,0.00279258695100279,"Douglas-Fir",1.5440251572327,1.14119697850087,0.73910517141197
4325,3627,2551,4663,0.0376056964842012,"Douglas-Fir",1.69541356330851,1.19244554728426,0.703336090432865
4031,3617,2700,5195,0.126165185345762,"Douglas-Fir",1.49296296296296,1.11445949682057,0.746474979264584
4035,3312,2200,4854,0.0921363482956463,"Douglas-Fir",1.83409090909091,1.21829710144928,0.664251207729469
4232,3621,2589,3167,-0.143938370050007,"Douglas-Fir",1.63460795674005,1.16873791770229,0.714995857497929
3836,3220,2332,4752,0.106660456450862,"Douglas-Fir",1.64493996569468,1.19130434782609,0.724223602484472
4216,3714,2636,7229,0.263259065093927,"Douglas-Fir",1.59939301972686,1.13516424340334,0.70974690360797
3868,2738,1689,4001,0.0169017664252129,"Douglas-Fir",2.29011249259917,1.4127100073046,0.616873630387144
4038,3701,2827,5528,0.155759983274096,"Douglas-Fir",1.42836929607358,1.09105647122399,0.763847608754391
4170,3708,2571,7186,0.265586474110602,"Douglas-Fir",1.62193698949825,1.12459546925566,0.69336569579288
5082,4662,3829,6219,0.100610565436687,"Douglas-Fir",1.327239488117,1.09009009009009,0.821321321321321
3977,3415,2406,4009,0.00400701227147508,"Douglas-Fir",1.65295095594347,1.16456808199122,0.704538799414348
3958,3264,2190,4007,0.0061519146264909,"Douglas-Fir",1.80730593607306,1.21262254901961,0.670955882352941
4078,3616,2458,6252,0.210454985479187,"Douglas-Fir",1.65907241659886,1.12776548672566,0.679756637168142
4366,3763,2791,4614,0.0276169265033408,"Douglas-Fir",1.56431386599785,1.16024448578262,0.741695455753388
4487,3961,2964,5576,0.108218225181357,"Douglas-Fir",1.5138326585695,1.13279474880081,0.748295884877556
4112,3739,2741,5417,0.136950362052681,"Douglas-Fir",1.50018241517694,1.09975929392886,0.733083712222519
4493,4027,3301,5528,0.103283105478495,"Douglas-Fir",1.36110269615268,1.11571889744226,0.819716910851751
4991,4391,3498,4557,-0.0454545454545455,"Douglas-Fir",1.42681532304174,1.13664313368253,0.796629469369164
3931,3100,1964,4778,0.0972557124813411,"Douglas-Fir",2.00152749490835,1.26806451612903,0.633548387096774
4003,3569,2644,5471,0.154950390542537,"Douglas-Fir",1.51399394856278,1.12160268982908,0.740823760156907
4126,3559,2520,7256,0.274995607098928,"Douglas-Fir",1.63730158730159,1.15931441416128,0.708064062939028
4265,3761,2845,7005,0.243123336291038,"Douglas-Fir",1.49912126537786,1.13400691305504,0.756447753257112
4404,3951,3084,6007,0.153971760637787,"Douglas-Fir",1.42801556420233,1.11465451784358,0.780561883067578
4079,3267,2244,4671,0.0676571428571429,"Douglas-Fir",1.81773618538324,1.24854606672788,0.686868686868687
3849,3488,2548,4749,0.104675505931612,"Douglas-Fir",1.51059654631083,1.10349770642202,0.730504587155963
5314,5186,4583,6278,0.0831608005521049,"Douglas-Fir",1.1595025092734,1.02468183571153,0.883725414577709
4264,3860,3112,4493,0.0261505081648967,"Douglas-Fir",1.37017994858612,1.10466321243523,0.806217616580311
3947,3437,2330,5104,0.127831178875262,"Douglas-Fir",1.69399141630901,1.14838521966832,0.677916787896421
3940,3334,2316,4391,0.0541351578441964,"Douglas-Fir",1.70120898100173,1.18176364727055,0.694661067786443
3881,2998,1760,5039,0.129820627802691,"Douglas-Fir",2.20511363636364,1.29452968645764,0.587058038692462
4421,3856,2986,5842,0.138458540387801,"Douglas-Fir",1.48057602143336,1.14652489626556,0.774377593360996
4483,3839,2816,5460,0.0982600824700794,"Douglas-Fir",1.59197443181818,1.16775201875488,0.73352435530086
4142,3690,2867,3982,-0.0196947316592811,"Douglas-Fir",1.44471573072899,1.12249322493225,0.776964769647696
4121,3639,2560,6163,0.19856087125632,"Douglas-Fir",1.609765625,1.13245397087112,0.703489969771915
4161,3664,2544,7192,0.266977891306263,"Douglas-Fir",1.63561320754717,1.13564410480349,0.694323144104803
4347,3888,2976,6245,0.179191842900302,"Douglas-Fir",1.46068548387097,1.11805555555556,0.765432098765432
4295,3974,3225,5643,0.135640974039042,"Douglas-Fir",1.33178294573643,1.08077503774534,0.811524911927529
3904,3266,2246,3811,-0.0120544394037589,"Douglas-Fir",1.73820124666073,1.19534598897734,0.687691365584813
3755,2857,1815,5132,0.154945425903004,"Douglas-Fir",2.06887052341598,1.31431571578579,0.635281764088204
3911,3264,2164,5357,0.156020716443677,"Douglas-Fir",1.80730129390018,1.19822303921569,0.662990196078431
4004,3530,2542,5292,0.13855421686747,"Douglas-Fir",1.57513768686074,1.1342776203966,0.720113314447592
3917,3076,1805,4955,0.116997294860234,"Douglas-Fir",2.17008310249307,1.27340702210663,0.586801040312094
4299,3207,2187,4845,0.0597112860892388,"Douglas-Fir",1.96570644718793,1.34050514499532,0.681945743685688
3664,2558,1686,3102,-0.083062370676914,"Douglas-Fir",2.17319098457889,1.43236903831118,0.659108678655199
4071,3550,2460,7021,0.265957446808511,"Douglas-Fir",1.65487804878049,1.14676056338028,0.692957746478873
4140,3322,2368,5358,0.128237523689198,"Douglas-Fir",1.74831081081081,1.24623720650211,0.712823600240819
3812,3257,2198,4465,0.0788933188353268,"Douglas-Fir",1.73430391264786,1.17040221062327,0.674854160270187
4198,3682,2656,4538,0.0389194139194139,"Douglas-Fir",1.58057228915663,1.1401412275937,0.721347093970668
4329,3662,2669,5173,0.0888234055988213,"Douglas-Fir",1.6219557886849,1.18214090660841,0.728836701256144
4615,4155,3287,5289,0.0680533117932149,"Douglas-Fir",1.40401581989656,1.11070998796631,0.791095066185319
3954,3384,2331,5029,0.119670488700879,"Douglas-Fir",1.6962676962677,1.16843971631206,0.688829787234043
5154,4731,3977,6752,0.134218041323702,"Douglas-Fir",1.29595172240382,1.08941027266963,0.840625660536884
5205,4646,3756,4961,-0.0240015738736966,"Douglas-Fir",1.38578274760383,1.12031855359449,0.808437365475678
3980,3402,2414,4593,0.0715035576810918,"Douglas-Fir",1.64871582435791,1.16990005878895,0.709582598471487
4083,3491,2578,3101,-0.136692650334076,"Douglas-Fir",1.58378588052754,1.1695789172157,0.738470352334575
4186,3490,2427,2942,-0.174523007856341,"Douglas-Fir",1.72476308199423,1.19942693409742,0.69541547277937
4502,3792,2691,3450,-0.132293762575453,"Douglas-Fir",1.67298402081011,1.18723628691983,0.709651898734177
4193,3610,2608,4818,0.0693596715125957,"Douglas-Fir",1.60774539877301,1.16149584487535,0.722437673130194
4890,4381,3641,5027,0.013814661692044,"Douglas-Fir",1.34303762702554,1.11618351974435,0.831088792513125
3796,3182,2134,4618,0.0976943189921559,"Douglas-Fir",1.7788191190253,1.19296040226273,0.670647391577624
4350,3735,2596,3684,-0.0828976848394324,"Douglas-Fir",1.67565485362096,1.16465863453815,0.695046854082999
4359,3815,2833,5226,0.0904538341158059,"Douglas-Fir",1.5386516060713,1.14259501965924,0.74259501965924
4179,3580,2615,5391,0.126645768025078,"Douglas-Fir",1.5980879541109,1.16731843575419,0.730446927374302
3631,3130,2001,4546,0.111899229546288,"Douglas-Fir",1.81459270364818,1.16006389776358,0.639297124600639
3837,3122,2101,4470,0.0762007945106537,"Douglas-Fir",1.82627320323655,1.2290198590647,0.672966047405509
4031,3662,2784,4509,0.0559718969555035,"Douglas-Fir",1.44791666666667,1.100764609503,0.760240305843801
4054,3450,2486,4146,0.011219512195122,"Douglas-Fir",1.63073209975865,1.17507246376812,0.720579710144927
4701,4064,2990,3623,-0.129505045651129,"Douglas-Fir",1.57224080267559,1.15674212598425,0.735728346456693
4168,3575,2581,2741,-0.206542191344623,"Douglas-Fir",1.61487795428129,1.16587412587413,0.721958041958042
4703,4309,3514,6544,0.163688094603005,"Douglas-Fir",1.33836084234491,1.0914365281968,0.815502436760269
3861,3204,2114,5012,0.129719373379917,"Douglas-Fir",1.82639545884579,1.20505617977528,0.65980024968789
4010,3404,2308,4600,0.0685249709639954,"Douglas-Fir",1.73743500866551,1.1780258519389,0.678025851938895
4327,3870,2850,5874,0.151651798843251,"Douglas-Fir",1.51824561403509,1.11808785529716,0.736434108527132
4322,3752,2646,6730,0.217879116901918,"Douglas-Fir",1.6334089191232,1.15191897654584,0.705223880597015
4086,3177,2127,4573,0.0562420602840975,"Douglas-Fir",1.92101551480959,1.28611898016997,0.669499527856468
4477,4055,3196,6800,0.205994502083888,"Douglas-Fir",1.40081351689612,1.10406905055487,0.788162762022195
3526,2311,1451,2487,-0.172792283385997,"Douglas-Fir",2.43004824259132,1.52574643011683,0.627866724361748
4634,4241,3320,6089,0.135689639093537,"Douglas-Fir",1.39578313253012,1.0926668238623,0.782834237208206
5611,5302,4240,6586,0.0799376895958022,"Douglas-Fir",1.32334905660377,1.05827989437948,0.799698227084119
3892,3273,2184,3313,-0.0803608605135323,"Douglas-Fir",1.78205128205128,1.18912312862817,0.667277726856095
4508,3791,2692,5474,0.0967741935483871,"Douglas-Fir",1.67459138187221,1.18913215510419,0.71010287523081
4841,4160,3261,4970,0.0131485067781062,"Douglas-Fir",1.48451395277522,1.16370192307692,0.783894230769231
4471,3764,2819,4544,0.00809761508596783,"Douglas-Fir",1.58602341255764,1.18783209351753,0.74893730074389
4430,3792,2722,4622,0.0212107821475917,"Douglas-Fir",1.62747979426892,1.16824894514768,0.717827004219409
4247,3561,2476,3617,-0.0801119023397762,"Douglas-Fir",1.71526655896607,1.19264251614715,0.695310306093794
4179,3621,2600,5383,0.125915080527086,"Douglas-Fir",1.60730769230769,1.15410107705054,0.71803369235018
4206,3529,2489,5455,0.129282682952075,"Douglas-Fir",1.68983527521093,1.19183904788892,0.705298951544347
4226,3609,2621,4789,0.0624514697726012,"Douglas-Fir",1.61236169400992,1.17096148517595,0.72623995566639
3778,2913,1792,4834,0.122619600557362,"Douglas-Fir",2.10825892857143,1.29694473051837,0.61517336079643
3607,2450,1358,2919,-0.105424456022066,"Douglas-Fir",2.65611192930781,1.47224489795918,0.554285714285714
3977,2936,1896,4866,0.100531493836933,"Douglas-Fir",2.09757383966245,1.35456403269755,0.645776566757493
4273,3710,2667,5022,0.0805809575040344,"Douglas-Fir",1.60217472815898,1.15175202156334,0.718867924528302
4223,3784,2876,5952,0.16992628992629,"Douglas-Fir",1.46835883171071,1.11601479915433,0.760042283298097
3586,2357,1438,2482,-0.181938035596572,"Douglas-Fir",2.49374130737135,1.52142554094188,0.610097581671616
3774,3195,2039,4433,0.0802973071768003,"Douglas-Fir",1.85090730750368,1.181220657277,0.638184663536776
4143,3479,2431,3829,-0.0393878575012544,"Douglas-Fir",1.70423693953106,1.1908594423685,0.698764012647312
5120,4599,3897,6199,0.0953264422652178,"Douglas-Fir",1.31383115216833,1.11328549684714,0.847358121330724
4045,3686,2501,6102,0.202720015768207,"Douglas-Fir",1.61735305877649,1.0973955507325,0.678513293543136
4403,3739,2667,3613,-0.0985528942115768,"Douglas-Fir",1.6509186351706,1.17758759026478,0.713292324150842
4137,3483,2522,3552,-0.0760827155676941,"Douglas-Fir",1.64036478984933,1.18776916451335,0.724088429514786
3988,3506,2475,4992,0.111804008908686,"Douglas-Fir",1.61131313131313,1.1374786081004,0.70593268682259
4262,3772,2816,5803,0.153104818678589,"Douglas-Fir",1.51349431818182,1.12990455991516,0.746553552492047
4276,3682,2603,6692,0.220277169948942,"Douglas-Fir",1.64271993853246,1.16132536664856,0.706952743074416
3862,3207,2137,4381,0.0629625136479437,"Douglas-Fir",1.80720636406177,1.20424072341752,0.666354848768319
4101,3431,2358,4712,0.0693293997503688,"Douglas-Fir",1.73918575063613,1.19527834450597,0.68726318857476
3879,3388,2207,3903,0.0030840400925212,"Douglas-Fir",1.75758948799275,1.14492325855962,0.651416765053129
4243,3793,2746,7069,0.249823196605375,"Douglas-Fir",1.54515659140568,1.1186395992618,0.723965199050883
4619,4235,3533,6592,0.175987869057176,"Douglas-Fir",1.30738748938579,1.09067296340024,0.834238488783943
3928,2961,1749,4244,0.0386686245717083,"Douglas-Fir",2.24585477415666,1.32657885849375,0.590678824721378
4601,4161,3360,5193,0.0604451705125587,"Douglas-Fir",1.36934523809524,1.10574381158375,0.807498197548666
4550,3968,3029,4584,0.00372235603240639,"Douglas-Fir",1.50214592274678,1.14667338709677,0.76335685483871
3872,3060,1763,4713,0.0979615608619686,"Douglas-Fir",2.19625638116846,1.26535947712418,0.576143790849673
4210,3787,2950,5955,0.171667486473192,"Douglas-Fir",1.4271186440678,1.11169791391603,0.778980723527858
4378,3840,2935,5937,0.151139117789627,"Douglas-Fir",1.49165247018739,1.14010416666667,0.764322916666667
4100,3548,2585,4123,0.00279703271312173,"Douglas-Fir",1.58607350096712,1.15558060879369,0.728579481397971
4031,3621,2657,4911,0.0984119883694923,"Douglas-Fir",1.51712457659014,1.11322838994753,0.733775200220933
3869,3313,2277,5207,0.147421771705597,"Douglas-Fir",1.69916556873079,1.1678237247208,0.687292484153335
4415,3880,3083,5594,0.117793985413128,"Douglas-Fir",1.43204670775219,1.13788659793814,0.794587628865979
4095,3393,2280,5064,0.105797576154602,"Douglas-Fir",1.79605263157895,1.20689655172414,0.671971706454465
3887,3352,2340,4333,0.0542579075425791,"Douglas-Fir",1.66111111111111,1.1596062052506,0.698090692124105
3822,3299,2480,3533,-0.039292997960571,"Douglas-Fir",1.54112903225806,1.15853288875417,0.751742952409821
3811,2735,1481,3666,-0.0193928046007757,"Douglas-Fir",2.57326130992573,1.39341864716636,0.541499085923218
4403,4168,3266,4658,0.0281425891181989,"Douglas-Fir",1.34813227189222,1.05638195777351,0.783589251439539
4237,3869,2884,6559,0.215079659133012,"Douglas-Fir",1.46914008321775,1.09511501680021,0.745412251227707
3831,3231,2242,4216,0.0478439169876973,"Douglas-Fir",1.70874219446922,1.18570102135562,0.693902816465491
3781,2746,1508,3974,0.0248871695680206,"Douglas-Fir",2.50729442970822,1.37691187181355,0.549162418062637
4388,3932,2991,4911,0.0562426067319067,"Douglas-Fir",1.4670678702775,1.11597151576806,0.760681586978637
4734,4234,3256,4267,-0.0518831240973225,"Douglas-Fir",1.4539312039312,1.11809163911195,0.769012753897024
4877,4290,3395,4856,-0.00215760813726497,"Douglas-Fir",1.43652430044183,1.13682983682984,0.791375291375291
4245,3551,2483,3939,-0.0373900293255132,"Douglas-Fir",1.70962545308095,1.19543790481555,0.699239650802591
4149,3656,2674,5538,0.143388045834624,"Douglas-Fir",1.55160807778609,1.13484682713348,0.731400437636761
4288,3877,2859,5357,0.110834629341628,"Douglas-Fir",1.49982511367611,1.10600980139283,0.737425844725303
3870,3414,2455,4956,0.123045547246771,"Douglas-Fir",1.57637474541752,1.13356766256591,0.719097832454599
3747,3125,2168,4040,0.037626813920637,"Douglas-Fir",1.72832103321033,1.19904,0.69376
3932,3040,2092,5449,0.16170983903635,"Douglas-Fir",1.87954110898662,1.29342105263158,0.688157894736842
4422,3893,2988,3355,-0.137199434229137,"Douglas-Fir",1.47991967871486,1.13588492165425,0.767531466735166
3927,3290,2163,4671,0.0865317515701326,"Douglas-Fir",1.81553398058252,1.1936170212766,0.657446808510638
4124,3455,2468,4160,0.00434572670207629,"Douglas-Fir",1.6709886547812,1.19363241678726,0.714327062228654
3867,3244,2280,4179,0.0387770320656227,"Douglas-Fir",1.69605263157895,1.19204685573366,0.702836004932182
3799,2797,1664,4154,0.0446372438073683,"Douglas-Fir",2.28305288461538,1.3582409724705,0.594923131927065
4108,3539,2435,6192,0.202330097087379,"Douglas-Fir",1.6870636550308,1.16077988132241,0.688047471037016
4761,4264,3437,5210,0.045030588707251,"Douglas-Fir",1.38521966831539,1.11655722326454,0.806050656660413
4305,4000,3039,5642,0.134412385643913,"Douglas-Fir",1.41658440276407,1.07625,0.75975
3878,3326,2278,3034,-0.122106481481481,"Douglas-Fir",1.70237050043898,1.1659651232712,0.684906794948888
3976,3366,2262,5121,0.125865670001099,"Douglas-Fir",1.75773651635721,1.18122400475342,0.672014260249554
4124,3586,2731,5282,0.123112906655326,"Douglas-Fir",1.5100695715855,1.15002788622421,0.761572783045176
3930,3343,2275,4144,0.0265048303195442,"Douglas-Fir",1.72747252747253,1.17559078671852,0.68052647322764
3538,2315,1479,2441,-0.183475497574845,"Douglas-Fir",2.3921568627451,1.52829373650108,0.638876889848812
4529,3916,2961,5400,0.0877228321079666,"Douglas-Fir",1.52955082742317,1.15653728294178,0.756128702757916
